team,season,situation,games_played
MTL,2023,5on5,18
STL,2023,5on5,12
CAR,2023,5on5,7
LAK,2023,5on5,52
PIT,2023,5on5,17
SJS,2023,5on5,9
BOS,2023,5on5,33
WPG,2023,5on5,9
MIN,2023,5on5,12
COL,2023,5on5,16
WSH,2023,5on5,6
WSH,2023,5on5,15
ARI,2023,5on5,11
SJS,2023,5on5,11
CGY,2023,5on5,5
CHI,2023,5on5,10
ARI,2023,5on5,38
SEA,2023,5on5,8
NSH,2023,5on5,1
PIT,2023,5on5,11
LAK,2023,5on5,7
ANA,2023,5on5,17
EDM,2023,5on5,6
SJS,2023,5on5,36
WPG,2023,5on5,12
PIT,2023,5on5,3
CBJ,2023,5on5,22
NYR,2023,5on5,17
MIN,2023,5on5,4
VGK,2023,5on5,3
CBJ,2023,5on5,30
PIT,2023,5on5,78
MTL,2023,5on5,5
TOR,2023,5on5,23
MIN,2023,5on5,18
TBL,2023,5on5,7
NSH,2023,5on5,13
FLA,2023,5on5,18
NJD,2023,5on5,10
VAN,2023,5on5,10
DAL,2023,5on5,28
SEA,2023,5on5,6
SEA,2023,5on5,26
MTL,2023,5on5,9
WSH,2023,5on5,50
ARI,2023,5on5,16
VGK,2023,5on5,35
NYI,2023,5on5,56
FLA,2023,5on5,9
COL,2023,5on5,6
NJD,2023,5on5,8
DET,2023,5on5,26
NYI,2023,5on5,8
VAN,2023,5on5,29
WPG,2023,5on5,11
VGK,2023,5on5,24
VGK,2023,5on5,19
NSH,2023,5on5,54
BOS,2023,5on5,15
CGY,2023,5on5,13
BOS,2023,5on5,4
DAL,2023,5on5,49
SJS,2023,5on5,37
NYR,2023,5on5,7
TBL,2023,5on5,18
CHI,2023,5on5,5
EDM,2023,5on5,64
SEA,2023,5on5,5
DET,2023,5on5,38
STL,2023,5on5,32
SJS,2023,5on5,10
PIT,2023,5on5,18
MTL,2023,5on5,12
TBL,2023,5on5,10
DET,2023,5on5,2
ARI,2023,5on5,47
TOR,2023,5on5,47
BOS,2023,5on5,13
NYI,2023,5on5,13
SEA,2023,5on5,35
FLA,2023,5on5,29
CGY,2023,5on5,23
EDM,2023,5on5,2
NSH,2023,5on5,26
CHI,2023,5on5,11
TBL,2023,5on5,17
WPG,2023,5on5,22
SJS,2023,5on5,26
WSH,2023,5on5,5
MTL,2023,5on5,4
DET,2023,5on5,10
MIN,2023,5on5,13
MTL,2023,5on5,6
NSH,2023,5on5,17
ARI,2023,5on5,4
CHI,2023,5on5,9
CHI,2023,5on5,17
VGK,2023,5on5,9
NYI,2023,5on5,18
DAL,2023,5on5,40
PIT,2023,5on5,79
PHI,2023,5on5,4
COL,2023,5on5,16
PHI,2023,5on5,61
FLA,2023,5on5,19
SJS,2023,5on5,11
MIN,2023,5on5,5
ARI,2023,5on5,37
SEA,2023,5on5,14
CGY,2023,5on5,6
NJD,2023,5on5,21
TOR,2023,5on5,11
TOR,2023,5on5,5
CGY,2023,5on5,8
LAK,2023,5on5,71
LAK,2023,5on5,41
PHI,2023,5on5,20
BOS,2023,5on5,6
STL,2023,5on5,29
ARI,2023,5on5,24
CGY,2023,5on5,9
TOR,2023,5on5,6
MTL,2023,5on5,57
ANA,2023,5on5,40
ANA,2023,5on5,5
OTT,2023,5on5,5
ARI,2023,5on5,6
DET,2023,5on5,8
NJD,2023,5on5,7
FLA,2023,5on5,41
CAR,2023,5on5,5
DAL,2023,5on5,14
MIN,2023,5on5,5
MTL,2023,5on5,4
PHI,2023,5on5,23
PIT,2023,5on5,16
NYI,2023,5on5,17
COL,2023,5on5,7
VAN,2023,5on5,7
ARI,2023,5on5,27
CHI,2023,5on5,17
NYI,2023,5on5,16
DAL,2023,5on5,6
VAN,2023,5on5,41
SEA,2023,5on5,10
ANA,2023,5on5,4
BUF,2023,5on5,20
MIN,2023,5on5,24
DET,2023,5on5,13
NJD,2023,5on5,35
OTT,2023,5on5,38
NSH,2023,5on5,67
NYR,2023,5on5,12
WSH,2023,5on5,5
DET,2023,5on5,16
ARI,2023,5on5,8
CAR,2023,5on5,9
SJS,2023,5on5,2
PIT,2023,5on5,19
DAL,2023,5on5,17
NYI,2023,5on5,49
NJD,2023,5on5,14
COL,2023,5on5,7
NSH,2023,5on5,39
CGY,2023,5on5,4
CBJ,2023,5on5,27
EDM,2023,5on5,13
ANA,2023,5on5,8
BOS,2023,5on5,23
SJS,2023,5on5,8
WPG,2023,5on5,4
EDM,2023,5on5,65
PHI,2023,5on5,20
TBL,2023,5on5,49
WSH,2023,5on5,6
TBL,2023,5on5,42
VAN,2023,5on5,4
BUF,2023,5on5,23
CHI,2023,5on5,2
WSH,2023,5on5,67
MIN,2023,5on5,6
NJD,2023,5on5,10
ARI,2023,5on5,22
DET,2023,5on5,12
BOS,2023,5on5,6
ANA,2023,5on5,8
LAK,2023,5on5,31
WSH,2023,5on5,42
PHI,2023,5on5,26
NSH,2023,5on5,36
SJS,2023,5on5,10
DAL,2023,5on5,13
FLA,2023,5on5,3
OTT,2023,5on5,2
WSH,2023,5on5,5
CHI,2023,5on5,9
BOS,2023,5on5,3
STL,2023,5on5,10
CGY,2023,5on5,13
STL,2023,5on5,21
STL,2023,5on5,42
SEA,2023,5on5,38
PIT,2023,5on5,76
LAK,2023,5on5,7
CHI,2023,5on5,2
ANA,2023,5on5,12
CGY,2023,5on5,16
BOS,2023,5on5,35
SEA,2023,5on5,8
BOS,2023,5on5,7
LAK,2023,5on5,8
BOS,2023,5on5,3
BUF,2023,5on5,21
SJS,2023,5on5,18
PIT,2023,5on5,3
TBL,2023,5on5,2
SJS,2023,5on5,25
CBJ,2023,5on5,9
LAK,2023,5on5,4
CAR,2023,5on5,8
CAR,2023,5on5,9
NYR,2023,5on5,74
NJD,2023,5on5,7
DET,2023,5on5,42
BUF,2023,5on5,25
PIT,2023,5on5,4
CAR,2023,5on5,12
CAR,2023,5on5,31
FLA,2023,5on5,62
DAL,2023,5on5,75
TBL,2023,5on5,18
VGK,2023,5on5,24
STL,2023,5on5,3
MIN,2023,5on5,17
WPG,2023,5on5,4
LAK,2023,5on5,23
PIT,2023,5on5,28
MIN,2023,5on5,23
EDM,2023,5on5,11
LAK,2023,5on5,35
ANA,2023,5on5,1
ARI,2023,5on5,3
STL,2023,5on5,29
BOS,2023,5on5,4
BUF,2023,5on5,38
PIT,2023,5on5,9
MTL,2023,5on5,40
OTT,2023,5on5,16
NYR,2023,5on5,38
PIT,2023,5on5,16
BOS,2023,5on5,9
BOS,2023,5on5,6
WSH,2023,5on5,2
CAR,2023,5on5,72
TOR,2023,5on5,23
WSH,2023,5on5,8
MIN,2023,5on5,12
LAK,2023,5on5,9
CBJ,2023,5on5,25
TOR,2023,5on5,24
DET,2023,5on5,11
NJD,2023,5on5,25
DAL,2023,5on5,22
VGK,2023,5on5,2
WPG,2023,5on5,35
WPG,2023,5on5,7
NJD,2023,5on5,18
EDM,2023,5on5,17
CHI,2023,5on5,9
ARI,2023,5on5,6
SJS,2023,5on5,28
PHI,2023,5on5,6
TBL,2023,5on5,23
VAN,2023,5on5,34
BUF,2023,5on5,39
MTL,2023,5on5,11
MTL,2023,5on5,5
WSH,2023,5on5,5
BOS,2023,5on5,11
COL,2023,5on5,11
MTL,2023,5on5,5
SJS,2023,5on5,11
WSH,2023,5on5,27
TOR,2023,5on5,4
MIN,2023,5on5,2
DET,2023,5on5,12
BUF,2023,5on5,21
NYR,2023,5on5,24
WSH,2023,5on5,6
CGY,2023,5on5,43
OTT,2023,5on5,9
NJD,2023,5on5,13
PIT,2023,5on5,22
EDM,2023,5on5,2
NYR,2023,5on5,21
EDM,2023,5on5,3
LAK,2023,5on5,6
TOR,2023,5on5,12
CGY,2023,5on5,4
NSH,2023,5on5,12
FLA,2023,5on5,23
TOR,2023,5on5,14
NYI,2023,5on5,22
NJD,2023,5on5,8
BUF,2023,5on5,10
CBJ,2023,5on5,6
ARI,2023,5on5,45
SEA,2023,5on5,63
NSH,2023,5on5,33
STL,2023,5on5,24
PHI,2023,5on5,22
NSH,2023,5on5,17
ARI,2023,5on5,6
DET,2023,5on5,7
COL,2023,5on5,18
VGK,2023,5on5,12
FLA,2023,5on5,15
ANA,2023,5on5,1
NJD,2023,5on5,4
PIT,2023,5on5,12
NSH,2023,5on5,32
BUF,2023,5on5,1
BUF,2023,5on5,70
VAN,2023,5on5,14
CAR,2023,5on5,24
FLA,2023,5on5,16
NJD,2023,5on5,32
TBL,2023,5on5,10
CGY,2023,5on5,19
OTT,2023,5on5,7
NSH,2023,5on5,37
VAN,2023,5on5,18
WPG,2023,5on5,9
NJD,2023,5on5,15
PHI,2023,5on5,8
EDM,2023,5on5,8
SEA,2023,5on5,16
OTT,2023,5on5,8
OTT,2023,5on5,4
MTL,2023,5on5,29
SEA,2023,5on5,39
NSH,2023,5on5,38
COL,2023,5on5,49
SEA,2023,5on5,9
CGY,2023,5on5,10
LAK,2023,5on5,26
SJS,2023,5on5,3
MIN,2023,5on5,16
COL,2023,5on5,16
WSH,2023,5on5,15
FLA,2023,5on5,28
COL,2023,5on5,5
TOR,2023,5on5,4
DET,2023,5on5,10
ARI,2023,5on5,42
PHI,2023,5on5,24
DET,2023,5on5,68
NYI,2023,5on5,34
TBL,2023,5on5,18
OTT,2023,5on5,13
TBL,2023,5on5,6
CBJ,2023,5on5,2
CHI,2023,5on5,3
TOR,2023,5on5,18
ARI,2023,5on5,33
VGK,2023,5on5,6
VAN,2023,5on5,11
STL,2023,5on5,14
WPG,2023,5on5,8
PHI,2023,5on5,22
WPG,2023,5on5,28
COL,2023,5on5,8
BOS,2023,5on5,12
WSH,2023,5on5,9
LAK,2023,5on5,10
CHI,2023,5on5,7
TOR,2023,5on5,38
CBJ,2023,5on5,48
PHI,2023,5on5,21
OTT,2023,5on5,14
WPG,2023,5on5,4
STL,2023,5on5,7
CAR,2023,5on5,2
WSH,2023,5on5,2
MTL,2023,5on5,26
MIN,2023,5on5,18
PHI,2023,5on5,9
MIN,2023,5on5,11
PIT,2023,5on5,21
CBJ,2023,5on5,2
BOS,2023,5on5,12
TBL,2023,5on5,48
OTT,2023,5on5,8
TBL,2023,5on5,21
PHI,2023,5on5,6
NSH,2023,5on5,14
NYI,2023,5on5,15
SEA,2023,5on5,28
LAK,2023,5on5,58
CBJ,2023,5on5,6
COL,2023,5on5,7
NSH,2023,5on5,16
SJS,2023,5on5,4
BUF,2023,5on5,4
WPG,2023,5on5,16
WPG,2023,5on5,8
EDM,2023,5on5,15
DAL,2023,5on5,15
OTT,2023,5on5,24
CHI,2023,5on5,8
WPG,2023,5on5,8
NYI,2023,5on5,15
ARI,2023,5on5,12
TBL,2023,5on5,5
ANA,2023,5on5,2
VAN,2023,5on5,17
SJS,2023,5on5,42
BOS,2023,5on5,57
FLA,2023,5on5,54
VGK,2023,5on5,4
PIT,2023,5on5,6
MTL,2023,5on5,29
ANA,2023,5on5,49
PIT,2023,5on5,6
VGK,2023,5on5,6
VGK,2023,5on5,28
COL,2023,5on5,3
CHI,2023,5on5,13
NSH,2023,5on5,21
FLA,2023,5on5,21
ARI,2023,5on5,11
NJD,2023,5on5,2
EDM,2023,5on5,5
TOR,2023,5on5,21
STL,2023,5on5,42
PIT,2023,5on5,3
MTL,2023,5on5,5
CGY,2023,5on5,11
TBL,2023,5on5,5
NYI,2023,5on5,14
VGK,2023,5on5,31
STL,2023,5on5,28
OTT,2023,5on5,5
NJD,2023,5on5,3
NJD,2023,5on5,7
BUF,2023,5on5,5
WSH,2023,5on5,47
VGK,2023,5on5,18
VGK,2023,5on5,2
MTL,2023,5on5,46
NYI,2023,5on5,21
OTT,2023,5on5,59
EDM,2023,5on5,13
COL,2023,5on5,13
TBL,2023,5on5,14
DAL,2023,5on5,17
DAL,2023,5on5,4
MTL,2023,5on5,18
PHI,2023,5on5,17
BUF,2023,5on5,7
ANA,2023,5on5,5
TBL,2023,5on5,30
MTL,2023,5on5,2
PHI,2023,5on5,19
ANA,2023,5on5,2
PHI,2023,5on5,19
ARI,2023,5on5,6
TBL,2023,5on5,15
TBL,2023,5on5,25
NYI,2023,5on5,5
BOS,2023,5on5,32
VGK,2023,5on5,7
SEA,2023,5on5,23
STL,2023,5on5,18
DAL,2023,5on5,24
OTT,2023,5on5,8
BUF,2023,5on5,12
DET,2023,5on5,60
ANA,2023,5on5,4
OTT,2023,5on5,12
PHI,2023,5on5,19
CHI,2023,5on5,4
NJD,2023,5on5,4
MTL,2023,5on5,36
CGY,2023,5on5,9
MIN,2023,5on5,2
MIN,2023,5on5,15
DET,2023,5on5,34
PHI,2023,5on5,15
CHI,2023,5on5,9
CGY,2023,5on5,7
ANA,2023,5on5,17
MIN,2023,5on5,5
ARI,2023,5on5,13
ARI,2023,5on5,9
WPG,2023,5on5,58
NYR,2023,5on5,40
CHI,2023,5on5,7
MIN,2023,5on5,5
VGK,2023,5on5,24
ARI,2023,5on5,13
VAN,2023,5on5,22
STL,2023,5on5,9
FLA,2023,5on5,6
VAN,2023,5on5,12
VAN,2023,5on5,19
CBJ,2023,5on5,8
LAK,2023,5on5,22
NYI,2023,5on5,21
TBL,2023,5on5,33
LAK,2023,5on5,12
MIN,2023,5on5,27
CAR,2023,5on5,4
ANA,2023,5on5,8
CGY,2023,5on5,6
MTL,2023,5on5,11
COL,2023,5on5,6
STL,2023,5on5,3
DAL,2023,5on5,6
VAN,2023,5on5,21
MTL,2023,5on5,3
MTL,2023,5on5,26
MIN,2023,5on5,20
TBL,2023,5on5,7
NYI,2023,5on5,44
ARI,2023,5on5,3
CHI,2023,5on5,32
NJD,2023,5on5,14
ARI,2023,5on5,24
LAK,2023,5on5,14
STL,2023,5on5,58
TBL,2023,5on5,5
ARI,2023,5on5,28
BOS,2023,5on5,7
CHI,2023,5on5,21
DAL,2023,5on5,54
TBL,2023,5on5,16
CBJ,2023,5on5,3
TBL,2023,5on5,16
CBJ,2023,5on5,5
FLA,2023,5on5,54
LAK,2023,5on5,6
OTT,2023,5on5,14
WSH,2023,5on5,5
VAN,2023,5on5,25
VGK,2023,5on5,1
VAN,2023,5on5,28
BOS,2023,5on5,48
STL,2023,5on5,7
ANA,2023,5on5,30
LAK,2023,5on5,36
SJS,2023,5on5,12
SJS,2023,5on5,42
EDM,2023,5on5,52
TOR,2023,5on5,17
DET,2023,5on5,46
TOR,2023,5on5,12
VAN,2023,5on5,45
SJS,2023,5on5,42
MIN,2023,5on5,22
EDM,2023,5on5,69
TBL,2023,5on5,5
ARI,2023,5on5,53
MIN,2023,5on5,11
PHI,2023,5on5,18
TOR,2023,5on5,5
EDM,2023,5on5,20
SJS,2023,5on5,7
DET,2023,5on5,4
VGK,2023,5on5,2
BUF,2023,5on5,2
CGY,2023,5on5,9
EDM,2023,5on5,73
NYR,2023,5on5,34
PIT,2023,5on5,19
CGY,2023,5on5,37
MTL,2023,5on5,9
DET,2023,5on5,12
WPG,2023,5on5,1
VAN,2023,5on5,5
WPG,2023,5on5,26
MTL,2023,5on5,19
CHI,2023,5on5,8
LAK,2023,5on5,32
STL,2023,5on5,3
ANA,2023,5on5,13
WSH,2023,5on5,40
PHI,2023,5on5,15
NYI,2023,5on5,11
BOS,2023,5on5,50
NJD,2023,5on5,66
WPG,2023,5on5,19
EDM,2023,5on5,2
ARI,2023,5on5,17
BUF,2023,5on5,17
VGK,2023,5on5,15
PHI,2023,5on5,18
TOR,2023,5on5,3
TOR,2023,5on5,6
DAL,2023,5on5,27
COL,2023,5on5,23
BUF,2023,5on5,36
PHI,2023,5on5,14
DAL,2023,5on5,50
COL,2023,5on5,15
OTT,2023,5on5,12
SEA,2023,5on5,59
EDM,2023,5on5,16
CHI,2023,5on5,5
OTT,2023,5on5,11
NJD,2023,5on5,21
SJS,2023,5on5,28
NJD,2023,5on5,9
CGY,2023,5on5,23
NYI,2023,5on5,21
ARI,2023,5on5,4
CHI,2023,5on5,6
CHI,2023,5on5,4
CBJ,2023,5on5,5
NJD,2023,5on5,12
PHI,2023,5on5,5
VGK,2023,5on5,24
PIT,2023,5on5,40
EDM,2023,5on5,6
VAN,2023,5on5,22
PIT,2023,5on5,6
CAR,2023,5on5,8
DAL,2023,5on5,58
VAN,2023,5on5,15
DAL,2023,5on5,3
NYI,2023,5on5,18
MTL,2023,5on5,16
CBJ,2023,5on5,2
WPG,2023,5on5,12
MTL,2023,5on5,2
COL,2023,5on5,71
MIN,2023,5on5,74
NSH,2023,5on5,11
TBL,2023,5on5,18
PHI,2023,5on5,24
VGK,2023,5on5,6
DET,2023,5on5,11
DET,2023,5on5,10
PHI,2023,5on5,12
NSH,2023,5on5,10
CGY,2023,5on5,25
NSH,2023,5on5,31
PHI,2023,5on5,8
VAN,2023,5on5,63
STL,2023,5on5,12
DET,2023,5on5,13
CHI,2023,5on5,4
CHI,2023,5on5,43
BUF,2023,5on5,19
NSH,2023,5on5,8
NSH,2023,5on5,65
PHI,2023,5on5,4
NYI,2023,5on5,36
SJS,2023,5on5,14
NJD,2023,5on5,12
NJD,2023,5on5,9
CAR,2023,5on5,24
LAK,2023,5on5,25
MIN,2023,5on5,27
BOS,2023,5on5,25
OTT,2023,5on5,8
CHI,2023,5on5,22
VGK,2023,5on5,2
SEA,2023,5on5,12
NJD,2023,5on5,1
CBJ,2023,5on5,9
NSH,2023,5on5,14
CAR,2023,5on5,20
MTL,2023,5on5,7
EDM,2023,5on5,15
WSH,2023,5on5,19
TBL,2023,5on5,7
TBL,2023,5on5,7
NYI,2023,5on5,7
NSH,2023,5on5,11
CHI,2023,5on5,2
TOR,2023,5on5,10
VGK,2023,5on5,21
PHI,2023,5on5,24
SJS,2023,5on5,11
ARI,2023,5on5,14
OTT,2023,5on5,33
CGY,2023,5on5,20
ANA,2023,5on5,11
DET,2023,5on5,5
SEA,2023,5on5,3
COL,2023,5on5,26
BUF,2023,5on5,15
MIN,2023,5on5,2
MIN,2023,5on5,9
ARI,2023,5on5,21
TBL,2023,5on5,5
WSH,2023,5on5,3
STL,2023,5on5,20
OTT,2023,5on5,5
EDM,2023,5on5,10
STL,2023,5on5,23
FLA,2023,5on5,10
NYR,2023,5on5,32
NJD,2023,5on5,11
VGK,2023,5on5,5
CAR,2023,5on5,6
NSH,2023,5on5,24
PHI,2023,5on5,16
BOS,2023,5on5,10
WPG,2023,5on5,24
WSH,2023,5on5,5
CBJ,2023,5on5,6
OTT,2023,5on5,56
NSH,2023,5on5,7
MIN,2023,5on5,3
VAN,2023,5on5,45
SJS,2023,5on5,41
PIT,2023,5on5,34
VGK,2023,5on5,24
VAN,2023,5on5,24
BUF,2023,5on5,6
ARI,2023,5on5,43
LAK,2023,5on5,5
WSH,2023,5on5,7
CAR,2023,5on5,16
VGK,2023,5on5,22
SJS,2023,5on5,18
CBJ,2023,5on5,16
NJD,2023,5on5,2
FLA,2023,5on5,22
NYI,2023,5on5,14
PIT,2023,5on5,3
TBL,2023,5on5,12
SJS,2023,5on5,5
CGY,2023,5on5,51
VGK,2023,5on5,31
DAL,2023,5on5,40
TBL,2023,5on5,30
COL,2023,5on5,11
MTL,2023,5on5,33
DET,2023,5on5,22
COL,2023,5on5,19
LAK,2023,5on5,6
PHI,2023,5on5,41
OTT,2023,5on5,58
OTT,2023,5on5,21
ARI,2023,5on5,8
TBL,2023,5on5,14
SEA,2023,5on5,29
STL,2023,5on5,9
ANA,2023,5on5,47
ANA,2023,5on5,21
SJS,2023,5on5,40
BUF,2023,5on5,15
NYR,2023,5on5,56
WSH,2023,5on5,3
SJS,2023,5on5,3
BOS,2023,5on5,4
DET,2023,5on5,12
OTT,2023,5on5,4
ANA,2023,5on5,8
EDM,2023,5on5,10
MTL,2023,5on5,14
SJS,2023,5on5,6
CGY,2023,5on5,1
NSH,2023,5on5,37
DET,2023,5on5,23
TBL,2023,5on5,7
CHI,2023,5on5,38
MIN,2023,5on5,3
BUF,2023,5on5,16
SEA,2023,5on5,12
NYI,2023,5on5,11
SEA,2023,5on5,6
CBJ,2023,5on5,6
FLA,2023,5on5,20
ANA,2023,5on5,4
WPG,2023,5on5,7
WPG,2023,5on5,55
SJS,2023,5on5,3
BUF,2023,5on5,36
OTT,2023,5on5,1
NYR,2023,5on5,9
VAN,2023,5on5,3
BOS,2023,5on5,23
COL,2023,5on5,6
FLA,2023,5on5,2
NSH,2023,5on5,6
LAK,2023,5on5,18
SJS,2023,5on5,13
NYI,2023,5on5,1
EDM,2023,5on5,4
NYI,2023,5on5,10
ARI,2023,5on5,47
DET,2023,5on5,15
ANA,2023,5on5,4
NSH,2023,5on5,19
FLA,2023,5on5,27
SJS,2023,5on5,11
VGK,2023,5on5,45
VGK,2023,5on5,15
ARI,2023,5on5,32
CGY,2023,5on5,15
TOR,2023,5on5,14
STL,2023,5on5,59
NSH,2023,5on5,2
DET,2023,5on5,8
WPG,2023,5on5,2
EDM,2023,5on5,9
COL,2023,5on5,15
NJD,2023,5on5,9
CHI,2023,5on5,14
DET,2023,5on5,9
SJS,2023,5on5,15
PIT,2023,5on5,5
COL,2023,5on5,17
SJS,2023,5on5,9
DET,2023,5on5,16
ARI,2023,5on5,2
DET,2023,5on5,17
PIT,2023,5on5,19
TOR,2023,5on5,28
COL,2023,5on5,2
SEA,2023,5on5,62
OTT,2023,5on5,2
STL,2023,5on5,31
CHI,2023,5on5,3
CGY,2023,5on5,8
LAK,2023,5on5,10
DET,2023,5on5,13
PIT,2023,5on5,60
TOR,2023,5on5,13
CAR,2023,5on5,6
ARI,2023,5on5,15
ANA,2023,5on5,4
EDM,2023,5on5,5
NJD,2023,5on5,46
BOS,2023,5on5,6
TBL,2023,5on5,34
LAK,2023,5on5,15
MTL,2023,5on5,3
SEA,2023,5on5,10
CAR,2023,5on5,7
OTT,2023,5on5,49
VAN,2023,5on5,13
NYR,2023,5on5,10
EDM,2023,5on5,21
NJD,2023,5on5,64
TOR,2023,5on5,13
PHI,2023,5on5,20
VGK,2023,5on5,17
PHI,2023,5on5,11
TOR,2023,5on5,15
COL,2023,5on5,19
NYI,2023,5on5,31
ANA,2023,5on5,4
CGY,2023,5on5,16
BUF,2023,5on5,33
STL,2023,5on5,35
ARI,2023,5on5,19
PIT,2023,5on5,3
SJS,2023,5on5,2
VGK,2023,5on5,33
NJD,2023,5on5,15
FLA,2023,5on5,14
DAL,2023,5on5,64
NJD,2023,5on5,42
TBL,2023,5on5,8
STL,2023,5on5,15
MIN,2023,5on5,20
NSH,2023,5on5,20
CHI,2023,5on5,18
OTT,2023,5on5,66
TOR,2023,5on5,11
DET,2023,5on5,32
CBJ,2023,5on5,3
DAL,2023,5on5,8
NSH,2023,5on5,7
SJS,2023,5on5,28
ANA,2023,5on5,7
COL,2023,5on5,19
VAN,2023,5on5,36
FLA,2023,5on5,66
FLA,2023,5on5,4
TOR,2023,5on5,35
PIT,2023,5on5,3
EDM,2023,5on5,22
TOR,2023,5on5,29
CGY,2023,5on5,23
CAR,2023,5on5,13
CBJ,2023,5on5,18
STL,2023,5on5,17
CGY,2023,5on5,17
CGY,2023,5on5,6
COL,2023,5on5,18
BUF,2023,5on5,40
CHI,2023,5on5,16
STL,2023,5on5,48
MIN,2023,5on5,39
MIN,2023,5on5,20
BUF,2023,5on5,68
COL,2023,5on5,9
STL,2023,5on5,20
CBJ,2023,5on5,2
MTL,2023,5on5,64
MIN,2023,5on5,2
PHI,2023,5on5,19
DAL,2023,5on5,15
CBJ,2023,5on5,6
PHI,2023,5on5,26
COL,2023,5on5,25
CHI,2023,5on5,3
CAR,2023,5on5,14
SEA,2023,5on5,41
MTL,2023,5on5,10
VGK,2023,5on5,7
VGK,2023,5on5,23
FLA,2023,5on5,21
VGK,2023,5on5,9
TBL,2023,5on5,13
DET,2023,5on5,13
TOR,2023,5on5,5
WSH,2023,5on5,5
VGK,2023,5on5,18
PIT,2023,5on5,17
MTL,2023,5on5,14
FLA,2023,5on5,12
MIN,2023,5on5,34
ANA,2023,5on5,14
WPG,2023,5on5,7
NYR,2023,5on5,48
CGY,2023,5on5,4
CGY,2023,5on5,4
COL,2023,5on5,33
TOR,2023,5on5,5
SJS,2023,5on5,5
CAR,2023,5on5,19
NJD,2023,5on5,10
EDM,2023,5on5,3
CBJ,2023,5on5,3
SEA,2023,5on5,29
DET,2023,5on5,16
VGK,2023,5on5,14
BOS,2023,5on5,7
EDM,2023,5on5,14
CAR,2023,5on5,10
DET,2023,5on5,13
DAL,2023,5on5,16
CAR,2023,5on5,43
WSH,2023,5on5,12
STL,2023,5on5,8
SJS,2023,5on5,5
LAK,2023,5on5,6
LAK,2023,5on5,11
CBJ,2023,5on5,4
NJD,2023,5on5,5
NJD,2023,5on5,10
BUF,2023,5on5,67
NJD,2023,5on5,7
COL,2023,5on5,13
TOR,2023,5on5,12
CAR,2023,5on5,11
DAL,2023,5on5,14
CGY,2023,5on5,8
TBL,2023,5on5,31
ANA,2023,5on5,16
TBL,2023,5on5,7
TOR,2023,5on5,34
DET,2023,5on5,11
MTL,2023,5on5,10
DET,2023,5on5,18
SEA,2023,5on5,2
ANA,2023,5on5,1
CBJ,2023,5on5,7
OTT,2023,5on5,9
BOS,2023,5on5,32
BOS,2023,5on5,31
TOR,2023,5on5,5
VAN,2023,5on5,6
TBL,2023,5on5,21
MIN,2023,5on5,48
